,BUCKET_MAX_LOADER,ARROW_CAR,CTS_JIDT_NM,TANK_MAX_LORRY,TOT_SUM,CARGO_MAX_CAR,RMVL,STICK_CAR,COLS_CAR,WT_GB_NM,CTN_MAX_TRUCK,DMPT_MAX_TRUCK,ETC_MAX,PRESSU_COMPR,FER_MAX_CAR,CITY_JIDT_NM
569,0,0,울진군,0,6,1,0,0,4,음식물폐기물,0,0,0,1,0,경북
570,0,0,울릉군,0,9,0,0,0,2,발생량,0,7,0,0,0,경북
571,0,0,울릉군,0,7,0,0,0,0,생활폐기물,0,7,0,0,0,경북
572,0,0,울릉군,0,2,0,0,0,2,음식물폐기물,0,0,0,0,0,경북
573,0,5,창원시,0,298,74,2,17,11,발생량,0,45,29,115,0,경남
574,0,5,창원시,0,222,47,0,14,9,생활폐기물,0,30,28,89,0,경남
575,0,0,창원시,0,76,27,2,3,2,음식물폐기물,0,15,1,26,0,경남
576,0,1,진주시,12,104,1,0,0,54,발생량,0,2,3,31,0,경남
577,0,1,진주시,0,79,1,0,0,43,생활폐기물,0,2,3,29,0,경남
578,0,0,진주시,12,25,0,0,0,11,음식물폐기물,0,0,0,2,0,경남
579,2,9,통영시,0,38,9,0,1,5,발생량,0,3,3,6,0,경남
580,2,9,통영시,0,33,9,0,1,0,생활폐기물,0,3,3,6,0,경남
581,0,0,통영시,0,5,0,0,0,5,음식물폐기물,0,0,0,0,0,경남
582,0,0,사천시,0,29,0,0,6,8,발생량,0,0,0,15,0,경남
583,0,0,사천시,0,25,0,0,2,8,생활폐기물,0,0,0,15,0,경남
584,0,0,사천시,0,4,0,0,4,0,음식물폐기물,0,0,0,0,0,경남
585,0,10,김해시,0,139,43,0,4,0,발생량,0,4,17,61,0,경남
586,0,10,김해시,0,103,43,0,0,0,생활폐기물,0,4,17,29,0,경남
587,0,0,김해시,0,36,0,0,4,0,음식물폐기물,0,0,0,32,0,경남
588,0,4,밀양시,1,33,0,0,3,10,발생량,0,1,5,9,0,경남
589,0,4,밀양시,1,27,0,0,0,10,생활폐기물,0,1,2,9,0,경남
590,0,0,밀양시,0,6,0,0,3,0,음식물폐기물,0,0,3,0,0,경남
591,0,45,거제시,0,118,9,29,0,17,발생량,0,1,7,10,0,경남
592,0,45,거제시,0,96,4,29,0,0,생활폐기물,0,1,7,10,0,경남
593,0,0,거제시,0,22,5,0,0,17,음식물폐기물,0,0,0,0,0,경남
594,0,8,양산시,6,80,26,0,0,14,발생량,0,7,0,19,0,경남
595,0,8,양산시,0,58,10,0,0,14,생활폐기물,0,7,0,19,0,경남
596,0,0,양산시,6,22,16,0,0,0,음식물폐기물,0,0,0,0,0,경남
597,0,1,의령군,1,10,1,0,1,0,발생량,0,1,1,4,0,경남
598,0,1,의령군,1,9,1,0,1,0,생활폐기물,0,1,1,3,0,경남
599,0,0,의령군,0,1,0,0,0,0,음식물폐기물,0,0,0,1,0,경남
600,0,1,함안군,0,19,4,0,1,4,발생량,0,0,1,8,0,경남
601,0,1,함안군,0,17,4,0,1,3,생활폐기물,0,0,1,7,0,경남
602,0,0,함안군,0,2,0,0,0,1,음식물폐기물,0,0,0,1,0,경남
603,0,2,창녕군,0,28,4,0,0,4,발생량,0,0,10,8,0,경남
604,0,2,창녕군,0,21,4,0,0,0,생활폐기물,0,0,8,7,0,경남
605,0,0,창녕군,0,7,0,0,0,4,음식물폐기물,0,0,2,1,0,경남
606,0,1,고성군,0,16,1,6,2,0,발생량,0,0,0,6,0,경남
607,0,1,고성군,0,14,1,6,2,0,생활폐기물,0,0,0,4,0,경남
608,0,0,고성군,0,2,0,0,0,0,음식물폐기물,0,0,0,2,0,경남
609,1,3,남해군,0,24,0,0,3,3,발생량,0,1,4,9,0,경남
610,1,3,남해군,0,18,0,0,0,0,생활폐기물,0,1,4,9,0,경남
611,0,0,남해군,0,6,0,0,3,3,음식물폐기물,0,0,0,0,0,경남
612,0,0,하동군,1,18,0,0,0,1,발생량,0,5,2,9,0,경남
613,0,0,하동군,0,16,0,0,0,1,생활폐기물,0,5,1,9,0,경남
614,0,0,하동군,1,2,0,0,0,0,음식물폐기물,0,0,1,0,0,경남
615,0,1,산청군,0,12,2,2,0,0,발생량,0,0,0,7,0,경남
616,0,1,산청군,0,8,2,0,0,0,생활폐기물,0,0,0,5,0,경남
617,0,0,산청군,0,4,0,2,0,0,음식물폐기물,0,0,0,2,0,경남
618,0,1,함양군,0,12,1,0,3,0,발생량,0,1,0,6,0,경남
619,0,1,함양군,0,10,1,0,1,0,생활폐기물,0,1,0,6,0,경남
620,0,0,함양군,0,2,0,0,2,0,음식물폐기물,0,0,0,0,0,경남
621,0,2,거창군,0,38,8,0,0,0,발생량,0,2,13,13,0,경남
622,0,2,거창군,0,29,8,0,0,0,생활폐기물,0,2,7,10,0,경남
623,0,0,거창군,0,9,0,0,0,0,음식물폐기물,0,0,6,3,0,경남
624,0,1,합천군,0,26,1,0,3,0,발생량,0,18,0,3,0,경남
625,0,1,합천군,0,24,1,0,1,0,생활폐기물,0,18,0,3,0,경남
626,0,0,합천군,0,2,0,0,2,0,음식물폐기물,0,0,0,0,0,경남
627,0,1,제주시,0,179,0,0,26,0,발생량,0,0,74,78,0,제주
628,0,1,제주시,0,154,0,0,1,0,생활폐기물,0,0,74,78,0,제주
629,0,0,제주시,0,25,0,0,25,0,음식물폐기물,0,0,0,0,0,제주
630,0,1,서귀포시,0,77,0,0,10,0,발생량,0,12,30,24,0,제주
631,0,1,서귀포시,0,67,0,0,0,0,생활폐기물,0,12,30,24,0,제주
632,0,0,서귀포시,0,10,0,0,10,0,음식물폐기물,0,0,0,0,0,제주
633,0,1,춘천시,6,74,11,8,0,24,발생량,0,0,0,24,0,강원
634,0,1,춘천시,0,60,11,0,0,24,생활폐기물,0,0,0,24,0,강원
635,0,0,춘천시,6,14,0,8,0,0,음식물폐기물,0,0,0,0,0,강원
636,0,0,원주시,0,78,0,0,0,18,발생량,0,0,14,46,0,강원
637,0,0,원주시,0,60,0,0,0,0,생활폐기물,0,0,14,46,0,강원
638,0,0,원주시,0,18,0,0,0,18,음식물폐기물,0,0,0,0,0,강원
639,0,19,강릉시,0,116,0,5,7,46,발생량,0,0,22,17,0,강원
640,0,19,강릉시,0,109,0,0,7,44,생활폐기물,0,0,22,17,0,강원
641,0,0,강릉시,0,7,0,5,0,2,음식물폐기물,0,0,0,0,0,강원
642,0,6,동해시,0,36,3,2,5,0,발생량,0,1,4,15,0,강원
643,0,6,동해시,0,29,3,0,1,0,생활폐기물,0,1,4,14,0,강원
644,0,0,동해시,0,7,0,2,4,0,음식물폐기물,0,0,0,1,0,강원
645,0,1,태백시,0,16,6,0,0,3,발생량,0,0,0,6,0,강원
646,0,1,태백시,0,9,2,0,0,0,생활폐기물,0,0,0,6,0,강원
647,0,0,태백시,0,7,4,0,0,3,음식물폐기물,0,0,0,0,0,강원
648,0,6,속초시,0,26,2,0,0,0,발생량,0,4,2,12,0,강원
649,0,6,속초시,0,23,2,0,0,0,생활폐기물,0,4,2,9,0,강원
650,0,0,속초시,0,3,0,0,0,0,음식물폐기물,0,0,0,3,0,강원
651,0,0,삼척시,4,21,0,0,0,0,발생량,0,5,1,11,0,강원
652,0,0,삼척시,0,17,0,0,0,0,생활폐기물,0,5,1,11,0,강원
653,0,0,삼척시,4,4,0,0,0,0,음식물폐기물,0,0,0,0,0,강원
654,0,6,홍천군,0,21,0,0,0,0,발생량,0,0,2,13,0,강원
655,0,6,홍천군,0,18,0,0,0,0,생활폐기물,0,0,2,10,0,강원
656,0,0,홍천군,0,3,0,0,0,0,음식물폐기물,0,0,0,3,0,강원
657,0,6,횡성군,0,23,4,0,1,3,발생량,0,1,0,8,0,강원
658,0,6,횡성군,0,18,2,0,1,0,생활폐기물,0,1,0,8,0,강원
659,0,0,횡성군,0,5,2,0,0,3,음식물폐기물,0,0,0,0,0,강원
660,0,4,영월군,0,27,0,0,0,3,발생량,0,0,9,11,0,강원
661,0,4,영월군,0,24,0,0,0,0,생활폐기물,0,0,9,11,0,강원
662,0,0,영월군,0,3,0,0,0,3,음식물폐기물,0,0,0,0,0,강원
663,0,1,평창군,0,15,0,0,0,0,발생량,0,3,1,10,0,강원
664,0,1,평창군,0,15,0,0,0,0,생활폐기물,0,3,1,10,0,강원
665,0,0,평창군,0,0,0,0,0,0,음식물폐기물,0,0,0,0,0,강원
666,0,0,정선군,0,21,1,0,0,0,발생량,0,5,1,14,0,강원
667,0,0,정선군,0,17,0,0,0,0,생활폐기물,0,4,0,13,0,강원
668,0,0,정선군,0,4,1,0,0,0,음식물폐기물,0,1,1,1,0,강원
669,0,2,철원군,0,13,0,0,0,2,발생량,0,0,0,9,0,강원
670,0,2,철원군,0,12,0,0,0,2,생활폐기물,0,0,0,8,0,강원
671,0,0,철원군,0,1,0,0,0,0,음식물폐기물,0,0,0,1,0,강원
672,0,2,화천군,0,11,0,0,0,2,발생량,0,0,0,7,0,강원
673,0,2,화천군,0,10,0,0,0,2,생활폐기물,0,0,0,6,0,강원
674,0,0,화천군,0,1,0,0,0,0,음식물폐기물,0,0,0,1,0,강원
675,1,1,양구군,0,21,0,0,0,1,발생량,0,0,12,6,0,강원
676,1,1,양구군,0,21,0,0,0,1,생활폐기물,0,0,12,6,0,강원
677,0,0,양구군,0,0,0,0,0,0,음식물폐기물,0,0,0,0,0,강원
678,1,2,인제군,0,22,0,0,1,1,발생량,0,1,10,6,0,강원
679,1,2,인제군,0,21,0,0,1,0,생활폐기물,0,1,10,6,0,강원
680,0,0,인제군,0,1,0,0,0,1,음식물폐기물,0,0,0,0,0,강원
681,0,1,고성군,0,29,1,0,2,0,발생량,0,6,10,9,0,강원
682,0,1,고성군,0,27,1,0,0,0,생활폐기물,0,6,10,9,0,강원
683,0,0,고성군,0,2,0,0,2,0,음식물폐기물,0,0,0,0,0,강원
684,0,1,양양군,0,18,0,0,1,8,발생량,0,0,0,8,0,강원
685,0,1,양양군,0,17,0,0,1,7,생활폐기물,0,0,0,8,0,강원
686,0,0,양양군,0,1,0,0,0,1,음식물폐기물,0,0,0,0,0,강원
